,Datetime,Text
1028,2019-10-30 13:39:48+00:00,Id take the 3%.....over trade war
1029,2019-10-30 13:39:19+00:00,"#OIL #OOTT #WTI #China's demand for #soybeans is pretty low now but #Trump forces #Chinese purchasing $50 billion of U.S. farm products including tons of soybeans, more than double the annual amount it did the year before the #trade war started. This is extortion, period."
1030,2019-10-30 13:39:14+00:00,"2017 was a great year for markets, but trade war that started in 2018 offset a large chunk of that"
1031,2019-10-30 13:38:49+00:00,Certainly one interpretation of the data is that the tax cut dis boost investment and then the trade war cut it off at the knees.
1032,2019-10-30 13:38:13+00:00,Breaking News GDP 1.9% beats Wall Street consensus driven by consumer spending and important rebound in residential investment. I'm loving signs of increased household formation. We would have come near 3% if not for trade war. I'm okay with that sacrifice to make this right. 
1033,2019-10-30 13:38:03+00:00,"Farmers hurt due to Trump's trade war need a $28B dollar bailout- more than what was needed to bail out the auto industry. On top of the humongous amount they plopped into the laps of the rich in tax cuts. R's- party of fiscal responsibility, right? Or did I miss that memo?"
1034,2019-10-30 13:38:00+00:00,"In China’s capital of Halloween slime and ooze, the trade war is a scary subject "
1035,2019-10-30 13:37:18+00:00,"‘Fabulous deal’: #Trump team reaches new ‘understanding’ in #China #Trade #War, Jared Kushner says https://www.worthynews.com/44765-fabulous-deal-trump-team-reaches-new-understanding-in-china-trade-war-jared-kushner-says #JaredKushner #News #SaudiArabia #UnitedStates #Washington #WhiteHouse #WorthyNews"
1036,2019-10-30 13:37:15+00:00,Trade war is killing business investments. Fact. Not lies. 
1037,2019-10-30 13:36:58+00:00,To the leaders of China. The trade war? A result of Greedy White men in America who tried to rig the election to cover up their insider trading and theft of intellectual property. You Tube and Under Armour
1038,2019-10-30 13:36:46+00:00,"Every tariff and trade war equates to the same. Any ambassador will confirm that quid pro quo is common tactics. Unlike a sexual harrassment scenario, in politics it's a game of give and take to get the outcome you're looking for. Like dealing with kids. Clean room=allowance"
1039,2019-10-30 13:36:37+00:00,tRump’s trade war is wreaking havoc on our economy! #VoteBlueToSaveAmerica #wtp2020 #wtp2020Eagle @wtp__2020
1040,2019-10-30 13:36:16+00:00,What accomplishments exactly? The economy is slowing and seems to be on track for a recession sometime next year. His other policies are based on bigotry and xenophobia. And his trade war certainly hasn't produced much...
1041,2019-10-30 13:36:00+00:00,U.S. slowdown deepens as economic growth slips to 1.9 percent pace In 2018 Trump promised a “rocket economy” with real GDP growth rates of 5% because of the tax cuts. Reality is business investment is negative past two quarters because of the trade war. https://www.washingtonpost.com/business/2019/10/30/us-slowdown-deepens-economic-growth-slips-percent-pace-third-quarter/
1042,2019-10-30 13:34:15+00:00,#trade U.S. economy grows at modest 1.9% rate in third quarter The U.S. economy slowed to a modest growth rate of 1.9% in the summer as consumer spending downshifted and businesses continued to trim their investments in response to trade war uncertainty and a weakening glob…
1043,2019-10-30 13:33:40+00:00,In 2018 Trump promised a “rocket economy” with real GDP growth rates of 5% or higher because of the tax cuts. Reality is business investment is negative past two quarters with CEOs citing uncertainty caused by Trump’s trade war. The federal budget deficit is now at $1 trillion. 
1044,2019-10-30 13:33:17+00:00,"Lying, using the power of the government for person gain, promoting racism, getting into a trade war that has no clear goal to own the libs. Yeah not real impressive but let us agree to disagree Mr. Sword."
1045,2019-10-30 13:33:10+00:00,"In U.S.-China #trade talks, Beijing's refusal to order farm products becomes pain point Seems China is refusing Trump’s demand that they buy “more than double the annual amount it did the year before the trade war started.” https://reut.rs/2N17hiE #Kakistocracy #Tariffs"
1046,2019-10-30 13:32:19+00:00,"What is to be bullish about? Valuations are high, 2% growth, record employment numbers, but also record deficits and a trade war. A lot of risk"
1047,2019-10-30 13:31:27+00:00,#Trader #trade #tradewar @globaltimesnews #China #US
1048,2019-10-30 13:31:23+00:00,"Market sentiment is consistently down, GDP growth is declining for the second quarter in a row, house sales are down, your trade war is killing both our and China’s economies, and so much more. You’re lying through your teeth. "
1049,2019-10-30 13:31:15+00:00,"A trade war that was started because our dumb president can't negotiate his way out of a paper bag. And almost all subsidies are going to large corporate farms anyway, leaving family farms on the verge of bankruptcy. Nice move, capitalism."
1050,2019-10-30 13:30:48+00:00,The U.S. economy slowed to a modest growth rate of 1.9% in the summer as consumer spending downshifted and businesses continued to trim investments in response to trade war uncertainty and a weakening global economy 
1051,2019-10-30 13:30:35+00:00,"In China’s capital of Halloween slime and ooze, the trade war is a scary subject "
1052,2019-10-30 13:30:17+00:00,$27B farmer welfare from a failed trade war. $1.7 trillion for CEO bonuses and stock buybacks. First ever TRILLION NATIONAL DEFICIT. All facts matter.
1053,2019-10-30 13:29:45+00:00,They spent all their tax money on themselves so no money to invest. Blaming trade war is just fluff.
1054,2019-10-30 13:28:10+00:00,"Economists anticipated slightly weaker growth after President Trump announced a dramatic expansion of his trade war in early August, spooking business leaders and deterring them from making major investments during a period of so much uncertainty. https://www.washingtonpost.com/business/2019/10/30/us-slowdown-deepens-economic-growth-slips-percent-pace-third-quarter/"
1055,2019-10-30 13:28:08+00:00,"Re: the decline in business investment, which supporters of GOP tax cuts said would spike bc lower corp rates: If you like corp tax cuts, you can say we were never able to gauge the 2017 law's effect because of the trade war. If you don't, you can say they didn't work anyway."
1056,2019-10-30 13:28:06+00:00,"Trump may dig coal, but his trade war buried it... @emorwee"
1057,2019-10-30 13:27:33+00:00,Why the US-China trade war has not helped India | Analysis 
1058,2019-10-30 13:27:15+00:00,Not good: Business investment was -3% in Q3 2019. Many biz leaders blame the trade war. Biz investment has fallen sharply this year. Q3 2019 -3.0% Q2 2019 -1.0% Q1 2019 4.4% Q4 2018 4.8% Q3 2018 2.1% Q2 2018 7.9% Q1 2018 8.8% Q4 2017 8.4% #economy
1059,2019-10-30 13:26:18+00:00,Hey @MarshaBlackburn are we winning yet? Business investment DOWN 3% due to your president's trade war. Can't wait to see Friday's numbers. 
1060,2019-10-30 13:26:10+00:00,"Your tax break for the rich didn’t work, hasn’t trickled down. 401K’s suffered. Wages not increased. Farmers bankrupt. China trade war failure. Want to take on Europe as well? Mad. But out of office you know you will be indicted. It’s tough. Remember #LockHimUp. Prescient?"
1061,2019-10-30 13:26:04+00:00,Deal to end bitter trade war between Washington and Beijing might not be ready in time for it to be signed next month 
1062,2019-10-30 13:25:51+00:00,Murray Energy’s bankruptcy documents say Trump’s trade war and India’s climate change-fueled monsoon season pushed the company over the edge 
1063,2019-10-30 13:25:49+00:00,"No clown, Obama is a pussy because he was playing with zero percent interest rates and spent 10 trillion in 8 years and couldn’t get 3%. Then add no trade war and the quantitive easing under Barack where our fed was just printing money and pumping it into the economy"
1064,2019-10-30 13:24:53+00:00," Tariff Tariff receipts are rising to the highest in 70 years, but well below the levels observed throughout the 19th century https://www.isabelnet.com/?s=tariff h/t @MacrobondF #markets #tariffs #tariff #tradetensions #tradewar #investing #markets #Trump #economy"
1065,2019-10-30 13:24:39+00:00,"In China’s capital of Halloween slime and ooze, the trade war is a scary subject "
1066,2019-10-30 13:24:39+00:00,Farmers require federal bailouts. Manufacturing in recession. Trump's costly trade war is squeezing the economy. Trump wants to use his position to enrich himself and gain dirt on political opponents. Stay blind. Putin likes you better that way. 
1067,2019-10-30 13:24:20+00:00,"GETAnalysis: Yes, #USA &amp; some other countries have been in an #IndustrialRecession for some time now &amp; the #TradeWar helped them get there https://www.cnbc.com/2019/10/28/weve-been-in-an-industrial-recession-for-over-a-year-says-xpo-logistics-ceo.html #WednesdayThoughts #WednesdayMorning #WednesdayVibes #WednesdayMotivation #WednesdayIntel #WednesdayRead #Logistics"
1068,2019-10-30 13:23:01+00:00,You’re forgetting how much more American consumers are paying for goods because of your asinine trade war. You sold yourself as a great negotiator. That’s not true. This election will not go to you. You are being impeached and a lot more people will be inspired to #VOTEYOUOUT
1069,2019-10-30 13:21:24+00:00,"He has done well,paid off porn stars,got trademarks from China,trade war with China,starting trade war with EU,allowed Kurds to be killed, pressured a foreign government to interfere in 2020 elections, welcomed help from Russia in 2016 election,lock kids in cages,he has done well"
1070,2019-10-30 13:21:20+00:00,"""The slight slowing in #EconomicGrowth comes as #trade #uncertainty &amp; fears of a #manufacturing slowdown sap private #business #investments in the US"" https://cnb.cx/36h5Owr #GDP #economy #Fed #consumers #economics #TaxCuts #tradewar #EconomicSlowdown #markets #confidence #FOMC"
1071,2019-10-30 13:20:08+00:00,Deal to end bitter trade war between Washington and Beijing might not be ready in time for Trump and China's Xi to sign it https://trib.al/w3jubXO
1072,2019-10-30 13:19:59+00:00,"There is always an alternative excuse when this happens in yr 3 or 4 after MASSIVE tax cuts to the wealthy. Yes, the Trade war is playing a part... but let's not pretend its the reason. "
1073,2019-10-30 13:18:42+00:00,Where’s the wall? Where’s the $from MX to pay for it? Where’s the beautiful healthcare? Where’s the deficit reduction? How about that $28 billion handout to farmers because of trade war? That’s 2x the Obama auto bailout...our kids will have to pay it back; so much winning...
1074,2019-10-30 13:18:16+00:00,#TradeWar with China suffocating #US manufacturers http://www.globaltimes.cn/content/1168495.shtml
1075,2019-10-30 13:18:15+00:00,"Where did you read this? I think the trade war had a negative impact on the economy. I’m not sure the tax cut did (and I opposed the tax cut, I just don’t think it harmed the economy in the short term)."
1076,2019-10-30 13:17:59+00:00,"And, just for fun, throw in a $1 trillion deficit, $4 trillion added to the debt, manufacturing in recession, spiraling family healthcare costs, $28 billion in farming bailouts, and a trade war with China where Americans are paying tariff taxes. Best economy ever! "
1077,2019-10-30 13:17:37+00:00,@SRuhle @nminow @BeckyBunzy @HillBeverlyhill @jodotcom well the result of Trump hiring Mr. Navarro is the trade war with China. Furthermore we see the weakest 3rd quarter growth only 1.9%.
1078,2019-10-30 13:16:42+00:00,I think the trade war’s long term impacts are larger than people realize. I saw a Kickstarter for making really good machine tools go from US to Taiwan because of the high tariffs (among other things).
1079,2019-10-30 13:16:32+00:00,Business investment is failing not really because of the tax cuts but the trade war that has created so much uncertainties and disincentive.Fortunately there is a deliberate effort to resolve it.This will surely spur an uptick in business sentiments&amp;investments. God bless 
1080,2019-10-30 13:15:37+00:00,"Beer exports from Japan to South Korea have fallen 99.9% as their bitter, personal trade war rages on "
1081,2019-10-30 13:15:34+00:00,Lol yes it’s not a great number but you think it’s the biggest deal ever but of course ignore Global slowdown 1.6% expectation Trade war Gm strike Largest company (Boeing) not producing shit But sure let this distract you for the day until schiff leaks more testimony
1082,2019-10-30 13:14:45+00:00,"The same with building manufacturing plants based on Trump's mess of a trade war. Factories take a lot of planning, money, development, etc. Trump takes credit for new ones that were planned long before he took office."
1083,2019-10-30 13:12:41+00:00,@realDonaldTrump @GOP @DNC #MAGA #MAGA2020 #MAGAROLLERCOASTER #MattGaetzIsATool #EconTwitter #economics #economy #tradewar #CONAN #WednesdayMotivation #WednesdayWisdom #Rupublicans #USGDP #infair https://twitter.com/realDonaldTrump/status/208277697279963137
1084,2019-10-30 13:12:10+00:00,The Culprit: #tradewar {@theterminal chart link: https://bloom.bg/2Ne8MLM }
1085,2019-10-30 13:12:08+00:00,"New Article: Apple CEO’s handling of trade war has helped buoy shares, investors say https://tradeforprofit.net/2019/10/apple-ceos-handling-of-trade-war-has-helped-buoy-shares-investors-say/ #businessNews October 30, 2019"
1086,2019-10-30 13:11:52+00:00,"“The job slowdown is most pronounced at #manufacturers and small companies. If hiring weakens any further, #unemployment will begin to rise.” https://cnb.cx/2q2SYRW #PrivatePayrolls #revisions #economy #Fed #consumers #economics #tradewar #EconomicSlowdown #jobsreport #FOMC"
1087,2019-10-30 13:11:23+00:00,"To remain completely objective, this was a different time and companies were still laying off huge. If we add trade war impacted components back into GDP its a different #. @realDonaldTrump 31 May 2012 Q1 GDP has just been revised down to 1.9%. The economy is in deep trouble."
1088,2019-10-30 13:11:14+00:00,"""The consensus view is that the economy is shifting to a lower gear, but that it is unlikely to dive into a recession anytime soon, unless there is a major shock or the trade war worsens significantly"" So, keep shopping. But I'd still get the holiday stuff early."
1089,2019-10-30 13:10:52+00:00,You think trade war has something to do with this or nah?
1090,2019-10-30 13:10:29+00:00,Trade war usually hits in a medium/long term...
1091,2019-10-30 13:10:24+00:00,"Apple CEO’s handling of trade war has helped buoy shares, investors say http://tradeforprofit.net/2019/10/apple-ceos-handling-of-trade-war-has-helped-buoy-shares-investors-say/"
1092,2019-10-30 13:10:04+00:00,"Oil prices fell on Wednesday as worries about a possible delay in resolving the U.S.-China trade war, which has hurt global oil demand, competed with a price-supporting drop in U.S. crude inventories."
1093,2019-10-30 13:09:41+00:00,when did the trade war start? investment doesn't appear to have been rising.
1094,2019-10-30 13:08:55+00:00,"ROAR: ＊＊Economic Update: Making Critical Arguments＊＊ ""This week on “Economic Update”, prof. Richard Wolff shares his insights on the US housing crisis, the critics of Greta Thunberg, the US — China trade war, and more."" https://roarmag.org/2019/10/30/economic-update-making-critical-arguments/ #anarchism #bot"
1095,2019-10-30 13:08:54+00:00,"Your thoughts on Vietnam and Southeast Asia taking on some of these factory to the world responsibilities with the China trade war? What if Mexico ever got rid of its corruption, how great would that trade relationship be for USA and Canada?"
1096,2019-10-30 13:08:03+00:00,“U.S. economy slowed to 1.9% growth in the summer as consumer spending downshifted and businesses continued to trim their investments in response to (Trump’s) TRADE WAR uncertainty and a weakening global economy.” 
1097,2019-10-30 13:07:13+00:00,"Seriously? You can't manage 2%. Of course, if you hadn't started an idiotic trade war, you might be somewhere north of that, but ... 'greatest economy in history'? No, it's not. It's not. It isn't. You're wrong. You can't lie about real numbers. You're going to die in prison."
1098,2019-10-30 13:07:12+00:00,"Reuters: The Trump administration's trade war with China has eroded business confidence, contributing to the second straight quarterly contraction in business investment. The fading stimulus from last year's $1.5 trillion tax cut package is also casting a shadow on the expansion"
1099,2019-10-30 13:07:11+00:00,"Under this US Administration, Boosa just paid a 25% tariff on goods we imported from China. We're not going to pass this cost on to our customers. We're going to debut the product & celebrate, and we hope you'll buy! If you didn't know anyone affected by the trade war, now you do "
1100,2019-10-30 13:07:00+00:00,"Same supply-side argument said the trade war would be a disaster. Indeed, far bigger than the direct impact on aggregate from having to pay the tariffs. That seems to be playing out. Investment was rising until trade war. Now collapsing. "
1101,2019-10-30 13:05:26+00:00,But remember.....it is easy to win a trade war...... 
1102,2019-10-30 13:04:05+00:00,"Trump’s fake ""greatest economy in history"" is heading for trouble. His only chance is to cancel tariffs soon (and claim a fake trade war victory). #ItsTheTariffsStupid"
1103,2019-10-30 13:03:59+00:00,"Nearly 70% of U.S. electronics #manufacturers reported lower profit margins as a result of the U.S.-China trade war and #tariffs on products they import, by @SupplyChainDive."
1104,2019-10-30 13:03:59+00:00,"Murray Energy filed for bankruptcy bc of Trump trade war and climate change. “Depending on the ... proceedings, Murray workers who were lied to for so long may now have to face a battle over their benefits and their pensions.” @emorwee"
1105,2019-10-30 13:03:54+00:00,Business investment down again this quarter. Uncertainty from trade war offsetting benefits of tax cuts? https://www.bea.gov/data/gdp/gross-domestic-product
1106,2019-10-30 13:03:10+00:00,The U.S. economy slowed to a modest growth rate of 1.9% in the summer as consumer spending downshifted and businesses continued to trim their investments in response to trade war uncertainty and a weakening global economy. https://hrld.us/2JAOF74
1107,2019-10-30 13:03:07+00:00,"""The U.S. economy grew quickly than expected in the third quarter, as a strong labor market supported consumer spending. But business investment fell sharply under the shadow of the U.S.-China trade war."" "
1108,2019-10-30 13:02:17+00:00,"Ds need to never stop talking about this #GOPTaxScam, the wall isn’t pay for, the negative manufacturing/miner jobs, and the fucking trade war that WE not are paying for. "
1109,2019-10-30 13:02:08+00:00,"Trade war guarantees recession, we can only hope it will not result in a shooting war. End all tariffs now! "
1110,2019-10-30 13:01:52+00:00,The U.S. economy slowed to a modest growth rate of 1.9% in the summer as consumer spending downshifted and businesses continued to trim investments in response to trade war uncertainty and a weakening global economy 
1111,2019-10-30 13:01:45+00:00,"Pelosi is getting desperate. She’s tried Collusion, Meddling, Trade War, Obstruction, Recession, Abandonment and Abuse of Power. Take the gavel from this pathetic SuperSkank in 2020. #maga #tcot #kag"
1112,2019-10-30 13:00:40+00:00,But the trade war started in Q1 of 2018
1113,2019-10-30 13:00:00+00:00,"Apple CEO's handling of trade war has helped buoy shares, investors say https://www.yenisafak.com/en/technology/apple-ceos-handling-of-trade-war-has-helped-buoy-shares-investors-say-3504087"
1114,2019-10-30 12:59:19+00:00,"How Donald Trump's tariffs made things worse for the American steel industry. #MAGA, I guess. #DonaldTrump #IdiotinChief #TradeWar #TradeWars #Tariffs #TheResistance"
1115,2019-10-30 12:59:11+00:00,"""The GOP's 2017 tax cut was supposed to promote a surge in business spending, and the White House promised that would supercharge economic growth. But many businesses have grown skittish in the face of weak demand overseas and the president's trade war."" "
1116,2019-10-30 12:59:05+00:00,"A City that produces plastic trash for Americans—“China’s capital of Halloween slime, trade war is a scary subject” "
1117,2019-10-30 12:57:32+00:00,"For all the trade war takes, Here's your clear reminder that net exports are not driving this slowdown "
1118,2019-10-30 12:56:49+00:00,"Trade war &gt; full expensing, I suppose. https://twitter.com/mikemadowitz/status/1189522097309147137"
1119,2019-10-30 12:56:24+00:00,I’ve been warning about this for years and unfortunately Trump’s foreign policy decisions along with his Trade War - seem to be paving the way for New World Order - only worse. If you despised the Socialist U.N. - you’ll tremble at the Communist SCO. 
1120,2019-10-30 12:56:20+00:00,"We have the -Longest Economic Expansion Ever -Longest Job Expansion Ever -Highest Job Openings Print Ever -Lowest jobless claims vs. civilian labor force ever The Fed is cutting rates now, yields are low. No need to escalate the trade war into an election year "
1121,2019-10-30 12:56:09+00:00,"Coal company driven into bankruptcy, in part, by the trade war. "
1122,2019-10-30 12:55:34+00:00,This is a huge for all US businesses and families that continue to be affected by the trade war. #taxtwitter
1123,2019-10-30 12:55:04+00:00,"Meanwhile, the ‘business investment’ figure was -3% in the third quarter. This is the second straight quarter where this important indicator was negative. One needs to look no further than our trade war to understand why."
1124,2019-10-30 12:54:44+00:00,No trade war after the Bush tax cuts and growth slowed after too
1125,2019-10-30 12:53:17+00:00,recession coming due to trade war your quote doesn't make facts go away
1126,2019-10-30 12:52:27+00:00,"Yes. Putin, Kim, Crown Prince MBS and Erdogan would be held accountable, farmer's wouldn't be in bankruptcy because of the misrun trade war with China, and Ivanka and Jared would have $82M less income. Stop making it so easy to embarrass you"
1127,2019-10-30 12:51:23+00:00, Mr. President just don't escalate the trade war tap dance next year 
1128,2019-10-30 12:51:12+00:00,Except facts say differently. Not good: Business investment was -3% in Q3 2019. Many biz leaders blame the trade war. Biz investment has fallen sharply this year. Q3 2019 -3.0% Q2 2019 -1.0% Q1 2019 4.4% Q4 2018 4.8% Q3 2018 2.1% Q2 2018 7.9% Q1 2018 8.8% Q4 2017 8.4%
1129,2019-10-30 12:50:59+00:00,#DJI30 opera estable ante reportes de que el acuerdo comercial entre #USA y #China podría aplazarse. #trading #indices #tradewar 
1130,2019-10-30 12:50:59+00:00,#HarryPotter and President Trump's #tradewar - publisher #Bloomsbury hit by US-China #tariffs https://www.bbc.co.uk/news/business-50221088 #economics #business #globalisation #internationaltrade #protectionism
1131,2019-10-30 12:50:59+00:00,Giving foreign investors hundreds of billions of dollars in tax cuts and then slobbering your way into a trade war with no plan or allies turns out to work exactly as you'd expect. 
1132,2019-10-30 12:50:00+00:00,Not 3% not 4% not 5% like you stated But 1.9% Our economy is slowing... Your little trade war is going to bring us into a recession soon. Do us all a favor #ResignNow or #ImpeachmentWillHappen
1133,2019-10-30 12:49:58+00:00,"Coal company cites climate change, Trump’s trade war in bankruptcy filings "
1134,2019-10-30 12:49:40+00:00,Businesses back off The trade war with China dented the confidence of businesses more than it affected households. Thanks drumpf! BOOOOOOOOOOOOOO #LOCKHIMUP
1135,2019-10-30 12:49:39+00:00,Where is this “greatest economy” you keep talking about? Certainly not the United States? The rich are getting richer and the “middle class” are struggling to make ends meet. You have made a mess of things with your trade war nonsense that has ended up costing Americans dearly.
1136,2019-10-30 12:49:29+00:00,My recent piece in the #TCJANowWhat series at @AEI talks about this a bit. I make the point that looking at raw economic data isn't probably enough to tell us the story. The trade war hurts and it's also still early for the increase in investment to occur. 
1137,2019-10-30 12:48:57+00:00,So the worst business investment in 4 years. The tax cuts were supposed to electrify business investment. Trade war a wet blanket. 
1138,2019-10-30 12:47:53+00:00,Waning fiscal impulse + trade war = a tough combination
1139,2019-10-30 12:47:27+00:00,Not surprising since the US-China trade war is showing the beginning signs of the economic impact on US economy. Trump is being advised by trade advisors that are very anti-China. They have lost their objectivity.
1140,2019-10-30 12:47:10+00:00,Trump trade war with China takes toll on struggling Upstate NY dairy farmers – http://syracuse.com | The Peru Gazette
1141,2019-10-30 12:46:55+00:00,"“The GOP's 2017 tax cut was supposed to promote a surge in business spending, and the White House promised that would supercharge economic growth. But many businesses have grown skittish in the face of weak demand overseas and the president's trade war.” "
1142,2019-10-30 12:46:16+00:00,"Another long, extended Gov't Shutdown in a couple weeks will do wonders for this. Last year's shaved an entire 0.2% of GDP, and that was pre-Trade War. Combine Trade War with that? Hoo boy..."
1143,2019-10-30 12:45:51+00:00,"The first 8 years of this analysis are Obama years with 1.8% GDP growth, which he sold as the new normal under his move to socialism. Pres. Trump removed thousands of restrictions and immediately increased growth despite fighting and winning a trade war."
1144,2019-10-30 12:45:12+00:00,"Former #Republican Senator #DavidVitter lobbying for #China's #HikVision, characterizes #NationalDefenseAuthorizationAct sales restrictions as an ""assault."" Slams #SenatorRubio. #TradeWar #FifthColumn"
1145,2019-10-30 12:45:00+00:00,"I’m not a fan, but this is unlikely to be true. Trump damage compounded by uncertainty. Warren has a plan for everything. And at least we won’t be having a trade war with the EU!"
1146,2019-10-30 12:44:54+00:00,"I think you forgot to include exceeding expectations of 1.6%, w/o the trade war with China would’ve been close to 3%. We are in better shape now that the trade war is almost over and has renegotiated several other deals, bright economy still ahead."
1147,2019-10-30 12:43:48+00:00,"Coincidentally?, last 2 Boeing 737 max crashed were owned by China & leased to Indonesia and Ethiopia, according to an Asia news. Coincidence? Not likely! We're very sure, they were manipulated by the devious China to upset US economy, and to overturn US- CHINA TRADE WAR."
1148,2019-10-30 12:43:21+00:00,Still #Winning even with bullshit #DoNothingDems trying to frustrate @potus and refusing to help #WeThePeople with #tradewar 
1149,2019-10-30 12:43:07+00:00,Tradewar chickens eventually come home to roost. The drag it's causing will eventually choke the economy. It's a question of when (not if) *but* that's a potentially long piece of string with a lot of market PnL to be made/lost. The FED should be careful not to exhaust ammo first 
1150,2019-10-30 12:42:54+00:00,#tariffs #tradewar #trade #wine
1151,2019-10-30 12:41:49+00:00,"And the trade war adds more insult to injury, but we love it."
1152,2019-10-30 12:41:43+00:00,"“U.S. demand that China commit to buying a huge volume of products, regardless of whether they were economical or in demand, would require state intervention to be implemented. That contradicts a core demand the United States is making in the trade war...” "
1153,2019-10-30 12:41:33+00:00,Trade war or impeachment? Fear of socialism for next years election would say is a greater impact than whether or not a US company can find a different production source. China trade is less then USMCA - maybe it’s fear of Democrats running the economy.
1154,2019-10-30 12:41:19+00:00,Stronger than forecasted #GDP growth could very well play a role in #FederalReserve monetary policy guidance today. #WednesdayWisdom #economics #economy #Growth #consumer #inflation #tradewar U.S. Economy Grew at 1.9% Rate in Third Quarter 
1155,2019-10-30 12:41:03+00:00,"The Trump administration’s trade war with China has eroded business confidence, contributing to the second straight quarterly contraction in business investment. "
1156,2019-10-30 12:40:23+00:00,It turns out we didn't need that trade war after all.
1157,2019-10-30 12:39:50+00:00,Turns out the TCJA hasn’t stimulated business investment enough to offset trade war negative effects 
1158,2019-10-30 12:39:26+00:00,"Offset by the counterproductive, ill-conceived trade war."
1159,2019-10-30 12:38:57+00:00,Tariffs and Trade | Tracking The Economic Impact of Trump's Trade War 
1160,2019-10-30 12:38:35+00:00,Tariffs and Trade | Tracking The Economic Impact of Trump's Trade War https://taxfoundation.org/tariffs-trump-trade-war/
1161,2019-10-30 12:38:24+00:00,"@realDonaldTrump where is your 5-6-7% gdp??oh,THANKS TO YOUR TRADE War,it is 1.2...failure.No wonder youbask Powell for http://HELP.YOU NEED EVERYONE /COUNTRY TO HELP YOU,LOSER"
1162,2019-10-30 12:38:18+00:00,"Frankly, it’s in the interest of America to continue down the route of this trade war. China is gobbling all your valuable properties and planting flags globally. Their military will catch up as well in say 10 years. If the US reverts back to corporate greed = point of no return"
1163,2019-10-30 12:38:13+00:00,Economy’s GDP is slowing. Your Trade War is harming economy.
1164,2019-10-30 12:38:12+00:00,@Morning_Joe @nminow @rmayemsinger @BeckyBunzy @jodotcom was reading how in the third quarter the growth is a puny 1.9%. This is bad news for Trump. It could be Trumps trade war behind much of it.
1165,2019-10-30 12:38:08+00:00,Tariffs and Trade | Tracking The Economic Impact of Trump's Trade War https://taxfoundation.org/tariffs-trump-trade-war/
1166,2019-10-30 12:38:07+00:00,U.S. Economy: Manufacturing Is Now Smallest Share Of U.S. Economy In 72 Years #TradeWar #Trump
1167,2019-10-30 12:38:03+00:00,"That's not the trade war, bro. That's domestic poltical uncertainty."
1168,2019-10-30 12:37:44+00:00,"Apple CEO's handling of trade war has helped buoy shares, investors say via ⁦@StephenNellis⁩"
1169,2019-10-30 12:36:50+00:00,People have lost their jobs and farms because you decided to use the trade war to extort China.
1170,2019-10-30 12:36:32+00:00,GDP slowing . The president tweet lied again. He is gaslighting his followers everyday. Trade war? Anyone? Advocating negative rates?? What does this mean for America?
1171,2019-10-30 12:36:16+00:00,"And just a brutal number on business investment, -3.0%. Second straight negative number. How's the trade war going? "
1172,2019-10-30 12:35:30+00:00,Federal Reserve is expected to cut rates for a third time this year - blaming Trump's trade war ... https://mol.im/a/7628951 via @MailOnline
1173,2019-10-30 12:35:00+00:00,"Responding to U.S. #tariffs, China imposed a 25% tariff on U.S. #soybeans last year. The tariff has remained in place as leverage in the #tradewar – a proxy for whether #China perceives progress is being made or not in the negotiations. Read on:"
1174,2019-10-30 12:34:35+00:00,Not good: Business investment was -3% in Q3 2019. Many biz leaders blame the trade war. Biz investment has fallen sharply this year. Q3 2019 -3.0% Q2 2019 -1.0% Q1 2019 4.4% Q4 2018 4.8% Q3 2018 2.1% Q2 2018 7.9% Q1 2018 8.8% Q4 2017 8.4% #economy
1175,2019-10-30 12:33:10+00:00,Tough times are ahead for #Chinesebanks despite reporting #profits #BadLoans #USChina #TradeWar 
1176,2019-10-30 12:32:58+00:00,Agreed! Despite your ridiculous tariffs and trade war. You are just riding the wave man. #DonTheCon #DonaldTrump #GOPTaxScam #GOPTreason #GOPTraitors
1177,2019-10-30 12:32:13+00:00,"Alongside trade war, U.S. ag subsidies distort markets: US$28 billion aid package has eased the pain of the trade wars for U.S. farmers. “For soybean farmers it has lifted the per-bushel price to roughly US$10.13, allowing them to sell at lower prices”. "
1178,2019-10-30 12:31:57+00:00,"‘Fabulous deal’: Trump team reaches new ‘understanding’ in China trade war, Jared Kushner says "
1179,2019-10-30 12:31:34+00:00,"belgium holland france and portugal simply do not want a US border since UK is being bought and sold in this trade war,, oooops you missed that fact #G27 https://www.youtube.com/watch?v=TOrnUquxtwA"
1180,2019-10-30 12:31:29+00:00,Third-quarter US economic growth is expected to be a tepid 1.6% due to tarrifs and trade war. 
1181,2019-10-30 12:31:28+00:00,We just got the latest sign the US is losing manufacturing jobs — the opposite of what Trump's trade wars were supposed to accomplish #Trump #TaxCut #Jobs #Manufacturing #JobsReport #Tariffs #Congress #Fed #TradeWar 
1182,2019-10-30 12:31:18+00:00,Economists Call for Alternative Path to U.S.-China Trade Wars https://news.yahoo.com/economists-call-alternative-path-u-043000720.html #tradewar
1183,2019-10-30 12:30:05+00:00,"Trade Wars come and Trade Wars go, except when they don’t. @SalBruno_IQ takes us through what a post #tradewar world might look like in his latest blog: "
1184,2019-10-30 12:29:30+00:00,China slams FCC for latest shot in trade war https://youtu.be/6vZ06cwhnsw via @YouTube
1185,2019-10-30 12:29:05+00:00,How much did we export to China before Trump’s trade war? How much after?
